created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Apr 22 19:41:36 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],['NorthstarCharts'],"Belgrade, Serbia"
Fri Apr 22 19:15:12 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],['NorthstarCharts'],"Belgrade, Serbia"
Fri Apr 22 19:11:07 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.25,0.3333333333333333,en,64970,,VukasinPekovic,748,605,,[],['TheLastDegree'],"Belgrade, Serbia"
Fri Apr 22 17:49:58 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,False,"[{'text': 'cryptocurrency', 'indices': [43, 58]}, {'text': 'Bitcoin', 'indices': [59, 67]}, {'text': 'Ethereum', 'indices': [68, 77]}, {'text': 'Chainlink', 'indices': [78, 88]}, {'text': 'Monero', 'indices': [89, 96]}, {'text': 'Solana', 'indices': [97, 104]}, {'text': 'Cardano', 'indices': [105, 113]}]",['ThHappyHawaiian'],"Belgrade, Serbia"
Fri Apr 22 17:38:17 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.2666666666666666,0.6083333333333334,en,64970,,VukasinPekovic,748,605,,[],['great_martis'],"Belgrade, Serbia"
Fri Apr 22 17:37:35 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.1,0.5,en,64970,,VukasinPekovic,748,605,,[],['profplum99'],"Belgrade, Serbia"
Fri Apr 22 17:33:01 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.5,en,64970,,VukasinPekovic,748,605,,[],['great_martis'],"Belgrade, Serbia"
Fri Apr 22 17:30:10 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],"['ArthurCDent', 'cjoye']","Belgrade, Serbia"
Fri Apr 22 17:26:23 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,False,[],"['ArthurCDent', 'cjoye']","Belgrade, Serbia"
Fri Apr 22 17:20:35 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,False,"[{'text': 'uranium', 'indices': [7, 15]}]",['timqfadvice'],"Belgrade, Serbia"
Fri Apr 22 17:08:42 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,1.0,en,64970,,VukasinPekovic,748,605,,[],['bluewolfpack1'],"Belgrade, Serbia"
Fri Apr 22 16:40:52 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@KingKong9888 US has pushed Japan under the bus regarding monetary policy and EU under the bus regarding  foreign policy; all in March 2022.,0.0,0.1666666666666666,en,64970,6.0,VukasinPekovic,748,605,,[],"['Glass_Investor', 'cjoye']","Belgrade, Serbia"
Fri Apr 22 16:40:23 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],"['Glass_Investor', 'cjoye']","Belgrade, Serbia"
Fri Apr 22 16:15:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],"['Glass_Investor', 'cjoye']","Belgrade, Serbia"
Fri Apr 22 16:11:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.175,0.5,en,64970,,VukasinPekovic,748,605,,[],"['marty386', 'strandfund']","Belgrade, Serbia"
Fri Apr 22 16:09:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.2,0.2,en,64970,,VukasinPekovic,748,605,,[],"['marty386', 'strandfund']","Belgrade, Serbia"
Fri Apr 22 16:06:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.75,0.65,en,64970,,VukasinPekovic,748,605,,[],['marty386'],"Belgrade, Serbia"
Fri Apr 22 16:02:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.15,0.45,en,64970,,VukasinPekovic,748,605,,[],['marty386'],"Belgrade, Serbia"
Fri Apr 22 15:59:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0374999999999999,0.9,en,64970,,VukasinPekovic,748,605,False,[],['marty386'],"Belgrade, Serbia"
Fri Apr 22 15:28:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.3,en,64970,,VukasinPekovic,748,605,,[],['marty386'],"Belgrade, Serbia"
Fri Apr 22 15:19:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.6,0.35,en,64970,,VukasinPekovic,748,605,,[],['marty386'],"Belgrade, Serbia"
Fri Apr 22 03:27:50 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.5,0.5,en,64970,,VukasinPekovic,748,605,,[],"['bluewolfpack1', 'strandfund']","Belgrade, Serbia"
Fri Apr 22 00:15:47 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""I cannot support the decision of Wimbledon. I think it is crazy.""

- Novak Djokovic https://t.co/xifN2hNkhf",0.0,0.0,en,64970,1157.0,VukasinPekovic,748,605,False,[],['Alonzo_CTHG'],"Belgrade, Serbia"
Fri Apr 22 00:03:06 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.6000000000000001,0.75,en,64970,,VukasinPekovic,748,605,False,[],['Scutty'],"Belgrade, Serbia"
Thu Apr 21 23:45:53 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],['crypto_iso'],"Belgrade, Serbia"
Thu Apr 21 23:44:14 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0888888888888888,0.3777777777777777,en,64970,,VukasinPekovic,748,605,False,[],"['scottmelker', 'kevinolearytv']","Belgrade, Serbia"
Thu Apr 21 23:39:31 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,-0.2,0.05,en,64970,,VukasinPekovic,748,605,,[],"['scottmelker', 'kevinolearytv']","Belgrade, Serbia"
Thu Apr 21 23:35:18 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.1999999999999999,0.3,en,64970,,VukasinPekovic,748,605,,[],['kingfisher_btc'],"Belgrade, Serbia"
Thu Apr 21 23:32:34 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']","Belgrade, Serbia"
Thu Apr 21 23:26:43 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,64970,,VukasinPekovic,748,605,False,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']","Belgrade, Serbia"
Thu Apr 21 23:14:35 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0681818181818181,0.25,en,64970,,VukasinPekovic,748,605,,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']","Belgrade, Serbia"
Thu Apr 21 22:20:23 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",No one is quite as eloquent as Obama when publicly admitting to have committed crimes against humanity. https://t.co/276KUax47J,0.0,0.0,en,64970,1319.0,VukasinPekovic,748,605,,[],['unusual_whales'],"Belgrade, Serbia"
Thu Apr 21 22:06:15 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I forget: have I urge you to read ""The Real Anthony Fauci""? He is right in that there are better uses of the courts… https://t.co/hpQeWaXiyu",0.15,0.95,en,64970,17.0,VukasinPekovic,748,605,,[],['88888sAccount'],"Belgrade, Serbia"
Thu Apr 21 21:15:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If you are too young to have ever heard a speech from Hitler, Stalin, Mao or Mussolini, now is your chance to hear… https://t.co/YZqCAFeDEb",0.0,0.0,en,64970,25.0,VukasinPekovic,748,605,,[],"['michaelfrazis', 'Alonzo_CTHG']","Belgrade, Serbia"
Fri Apr 22 21:22:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eased Covid-19 restrictions https://t.co/Jo4DZlKAh9,0.1111111111111111,0.2944444444444444,en,616,1.0,merlewhale,523,2659,False,[],"['jb_richo', 'crypto_iso']",Malta
Wed Apr 13 15:43:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Our beloved government:
- They reduced the SAPS budget
- Increased budget for their own personal security
- Gave th… https://t.co/FbwkJH3bBo",0.25,0.75,en,616,310.0,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Sat Mar 26 23:02:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,False,[],"['jb_richo', 'crypto_iso']",Malta
Wed Mar 23 21:32:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sad to hear about the passing of #MadeleineAlbright, the first female US 🇺🇸 Secretary of State.

She was a role-mod… https://t.co/cxGl7GJFGx",0.0,0.0,en,616,68.0,merlewhale,523,2659,,"[{'text': 'MadeleineAlbright', 'indices': [51, 69]}]","['jb_richo', 'crypto_iso']",Malta
Sun Feb 27 21:54:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,"[{'text': 'voortrekkers', 'indices': [49, 62]}, {'text': 'pioneers', 'indices': [63, 72]}, {'text': 'stopscaremongering', 'indices': [73, 92]}, {'text': 'opportunities', 'indices': [93, 107]}, {'text': 'threats', 'indices': [112, 120]}]","['jb_richo', 'crypto_iso']",Malta
Tue Feb 15 07:59:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.6166666666666667,1.0,en,616,,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Thu Feb 10 19:02:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1.0,1.0,en,616,,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Sun Jan 30 21:05:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","February looks like it will be a mixed bag of affairs temperature wise across Malta and Gozo with warm, sunny days… https://t.co/sEQ16jZWHh",0.0,0.0,en,616,1.0,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Wed Jan 26 21:36:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.125,0.45,en,616,,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Sat Jan 08 03:11:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Consumer watchdog recalls swathe of children's toys https://t.co/YuMXHFMrFQ https://t.co/rQZmKy8ew6,0.0,0.0,en,616,1.0,merlewhale,523,2659,False,[],"['jb_richo', 'crypto_iso']",Malta
Thu Dec 30 12:31:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Define fall. https://t.co/TXrosa3M35,0.0,0.0,en,616,3.0,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Tue Dec 14 14:20:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Mon Nov 29 02:42:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.3,0.1,en,616,,merlewhale,523,2659,False,[],"['jb_richo', 'crypto_iso']",Malta
Mon Nov 29 02:41:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.25,0.4,en,616,,merlewhale,523,2659,,[],['great_martis'],Malta
Sun Nov 28 23:54:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,False,[],['great_martis'],Malta
Wed Nov 24 00:51:55 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Wed Nov 24 00:50:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['jb_richo', 'crypto_iso']",Malta
Thu Nov 18 17:03:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']",Malta
Mon Nov 08 21:09:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",😂 Happy FriYAY! https://t.co/PxXas7EgN5,0.0,0.0,en,616,20.0,merlewhale,523,2659,False,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']",Malta
Sun Oct 31 10:31:21 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.1666666666666666,0.1666666666666666,en,616,,merlewhale,523,2659,False,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']",Malta
Sun Oct 31 10:29:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Is this the news you want to hear? 😍🌞😀 An area of high pressure will spread towards the central Mediterranean, brin… https://t.co/UQtxJyzY8C",0.0,0.0,en,616,2.0,merlewhale,523,2659,,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']",Malta
Sat Oct 30 01:37:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']",Malta
Thu Oct 28 17:59:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Read this and weep for our country….
Load shedding in South Africa is about to get much worse: analyst… https://t.co/1MHiYiZofw",0.0,0.0,en,616,145.0,merlewhale,523,2659,,[],"['caradoc_g', 'weezmgk', 'DoctorKarl']",Malta
Tue Oct 26 20:37:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.13,0.4616666666666666,en,616,,merlewhale,523,2659,,[],['bossivic'],Malta
Fri Oct 15 17:46:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Happy?! 🤔😱🌧⛈☔️⚡️💦🌬💨🌊🥶 MORE of this weather is expected this coming weekend across Malta and Gozo! 📷 @davagius25… https://t.co/RnnGeJqQns,0.0,0.0,en,616,3.0,merlewhale,523,2659,,[],['pmarca'],Malta
Wed Sep 08 09:11:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.1999999999999999,0.2833333333333333,en,616,,merlewhale,523,2659,,[],['Alonzo_CTHG'],Malta
Sat Aug 14 18:10:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.3,0.4,en,616,,merlewhale,523,2659,,[],['lisa_fedorenko'],Malta
Tue Aug 03 02:47:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.125,0.375,en,616,,merlewhale,523,2659,,[],['kingfisher_btc'],Malta
Tue Aug 03 02:46:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],['APompliano'],Malta
Tue Aug 03 02:45:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.5,0.5,en,616,,merlewhale,523,2659,,[],['timqfadvice'],Malta
Tue Aug 03 02:44:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-0.2,0.0,en,616,,merlewhale,523,2659,,"[{'text': 'malta', 'indices': [72, 78]}]","['Rakiura75', 'stokdog']",Malta
Sun Aug 01 08:49:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.5499999999999999,0.6666666666666666,en,616,,merlewhale,523,2659,,[],"['Rakiura75', 'stokdog']",Malta
Sat Jul 31 20:34:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A massive congratulations to the @Springboks for an outstanding performance.

We’ll see you next week 👊… https://t.co/eaa7IG3Tj6",0.0,0.0,en,616,140.0,merlewhale,523,2659,,"[{'text': 'LionsRugby', 'indices': [124, 135]}]",['Galactic_Trader'],Malta
Wed Jul 21 08:02:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['TheValuesVoter', 'Redistrict']",Malta
Wed Jul 21 08:02:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['TheValuesVoter', 'Redistrict']",Malta
Wed Jul 21 08:01:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['firemanwill28', 'chriscros123']",Malta
Tue Jun 22 22:17:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.55,en,616,,merlewhale,523,2659,,[],"['firemanwill28', 'chriscros123']",Malta
Tue Jun 22 22:15:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0571428571428571,0.4785714285714285,en,616,,merlewhale,523,2659,,[],"['firemanwill28', 'chriscros123']",Malta
Tue Jun 22 22:14:58 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['firemanwill28', 'chriscros123']",Malta
Tue Jun 22 22:13:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,616,,merlewhale,523,2659,,[],"['Bsim110', 'JG_Nuke']",Malta
Thu May 27 20:56:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Malta 🇲🇹 has made significant progress  in fighting #moneylaundering &amp; #terrorism financing @coe #moneyval https://t.co/ntRuzM3MfH,0.0,0.0,en,616,8.0,merlewhale,523,2659,,"[{'text': 'Malta', 'indices': [18, 24]}, {'text': 'moneylaundering', 'indices': [71, 87]}, {'text': 'terrorism', 'indices': [94, 104]}, {'text': 'moneyval', 'indices': [120, 129]}]",['MarlowNYC'],Malta
Thu May 27 20:55:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Good to be #green! 🇲🇹                                 #ECDC today. https://t.co/dfSnh88f7G,0.3333333333333333,0.3333333333333333,en,616,37.0,merlewhale,523,2659,False,"[{'text': 'green', 'indices': [28, 34]}, {'text': 'ECDC', 'indices': [71, 76]}]",['wremn1988'],Malta
